run_id,condition,success,timeout,trial_type,trial_index,time_elapsed,internal_node_id,rt,response,ttype,stimulus,slider_start,word,im_mem,completioncode
203,1,"""","""",html-keyboard-response,39,231225,0.0-7.17-0.17,null,null,view_stimuli,"<div class = ""display"">fried eggs</div>","""","""","""",""""
203,1,"""","""",html-slider-response,40,234721,0.0-7.17-1.17,3495.2,60,rep_rating,"<div class = ""display"">fried eggs</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Eggs-fried.jpg></img>",42.38483281,fried eggs,0.452380952,""""
203,1,"""","""",html-keyboard-response,41,238729,0.0-7.18-0.18,null,null,view_stimuli,"<div class = ""display"">croissant</div>","""","""","""",""""
203,1,"""","""",html-slider-response,42,242786,0.0-7.18-1.18,4055.4,59,rep_rating,"<div class = ""display"">croissant</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Croissant-plain.jpg></img>",7.396061814,croissant,0.55,""""
203,1,"""","""",html-keyboard-response,43,246793,0.0-7.19-0.19,null,null,view_stimuli,"<div class = ""display"">apple</div>","""","""","""",""""
203,1,"""","""",html-slider-response,44,255713,0.0-7.19-1.19,8918.8,40,rep_rating,"<div class = ""display"">apple</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Apple.jpg></img>",64.87134511,apple,0.609756098,""""
203,1,"""","""",html-keyboard-response,45,259721,0.0-7.20-0.20,null,null,view_stimuli,"<div class = ""display"">seaweed</div>","""","""","""",""""
203,1,"""","""",html-slider-response,46,265016,0.0-7.20-1.20,5292.8,67,rep_rating,"<div class = ""display"">seaweed</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Seaweed-dehydrated.jpg></img>",50.36764387,seaweed,0.523809524,""""
203,1,"""","""",html-keyboard-response,47,269031,0.0-7.21-0.21,null,null,view_stimuli,"<div class = ""display"">baked potato</div>","""","""","""",""""
203,1,"""","""",html-slider-response,48,272274,0.0-7.21-1.21,3241.4,53,rep_rating,"<div class = ""display"">baked potato</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Baked-Potato.jpg></img>",68.60550089,baked potato,0.475,""""
203,1,"""","""",html-keyboard-response,49,276276,0.0-7.22-0.22,null,null,view_stimuli,"<div class = ""display"">chicken fingers</div>","""","""","""",""""
203,1,"""","""",html-slider-response,50,281375,0.0-7.22-1.22,5097.2,51,rep_rating,"<div class = ""display"">chicken fingers</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Chicken-fingers-Perdue-Crispy-Chicken-Strips.jpg></img>",12.08751433,chicken fingers,0.463414634,""""
203,1,"""","""",html-keyboard-response,51,285377,0.0-7.23-0.23,null,null,view_stimuli,"<div class = ""display"">bell pepper</div>","""","""","""",""""
203,1,"""","""",html-slider-response,52,287418,0.0-7.23-1.23,2040.2,52,rep_rating,"<div class = ""display"">bell pepper</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Red-bell-pepper.jpg></img>",86.09890254,bell pepper,0.674418605,""""
203,1,"""","""",html-keyboard-response,53,291422,0.0-7.24-0.24,null,null,view_stimuli,"<div class = ""display"">mashed potatoes</div>","""","""","""",""""
203,1,"""","""",html-slider-response,54,296101,0.0-7.24-1.24,4677.3,48,rep_rating,"<div class = ""display"">mashed potatoes</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Mashed-potatoes-withbutter.jpg></img>",76.9042614,mashed potatoes,0.476190476,""""
203,1,"""","""",html-keyboard-response,55,300109,0.0-7.25-0.25,null,null,view_stimuli,"<div class = ""display"">banana</div>","""","""","""",""""
203,1,"""","""",html-slider-response,56,302671,0.0-7.25-1.25,2561,58,rep_rating,"<div class = ""display"">banana</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Banana.jpg></img>",9.857070518,banana,0.707317073,""""
203,1,"""","""",html-keyboard-response,57,306673,0.0-7.26-0.26,null,null,view_stimuli,"<div class = ""display"">graham crackers</div>","""","""","""",""""
203,1,"""","""",html-slider-response,58,309162,0.0-7.26-1.26,2486.6,76,rep_rating,"<div class = ""display"">graham crackers</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Graham-crackers-Nabisco-Original.jpg></img>",51.72247112,graham crackers,0.488372093,""""
203,1,"""","""",html-keyboard-response,59,313169,0.0-7.27-0.27,null,null,view_stimuli,"<div class = ""display"">mozzarella sticks</div>","""","""","""",""""
203,1,"""","""",html-slider-response,60,316100,0.0-7.27-1.27,2930.4,66,rep_rating,"<div class = ""display"">mozzarella sticks</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Mozzarella-sticks-withmarinara-sauce.jpg></img>",52.27251167,mozzarella sticks,0.525,""""
203,1,"""","""",html-keyboard-response,61,320103,0.0-7.28-0.28,null,null,view_stimuli,"<div class = ""display"">m&m's</div>","""","""","""",""""
203,1,"""","""",html-slider-response,62,323252,0.0-7.28-1.28,3146.6,77,rep_rating,"<div class = ""display"">m&m's</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/MM-candies.jpg></img>",90.86872233,m&m's,0.365853659,""""
203,1,"""","""",html-keyboard-response,63,327264,0.0-7.29-0.29,null,null,view_stimuli,"<div class = ""display"">cherries</div>","""","""","""",""""
203,1,"""","""",html-slider-response,64,330142,0.0-7.29-1.29,2875.6,63,rep_rating,"<div class = ""display"">cherries</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Cherries.jpg></img>",36.43597588,cherries,0.414634146,""""
203,1,"""","""",html-keyboard-response,65,334156,0.0-7.30-0.30,null,null,view_stimuli,"<div class = ""display"">broccoli</div>","""","""","""",""""
203,1,"""","""",html-slider-response,66,344811,0.0-7.30-1.30,10653.1,79,rep_rating,"<div class = ""display"">broccoli</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Broccoli-raw.jpg></img>",60.74907996,broccoli,0.428571429,""""
203,1,"""","""",html-keyboard-response,67,348820,0.0-7.31-0.31,null,null,view_stimuli,"<div class = ""display"">turkey breast</div>","""","""","""",""""
203,1,"""","""",html-slider-response,68,351708,0.0-7.31-1.31,2884.1,56,rep_rating,"<div class = ""display"">turkey breast</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Turkey-breast-Oscar-Mayer-Deli-Select.jpg></img>",33.94088224,turkey breast,0.512195122,""""
203,1,"""","""",html-keyboard-response,69,355723,0.0-7.32-0.32,null,null,view_stimuli,"<div class = ""display"">doughnuts</div>","""","""","""",""""
203,1,"""","""",html-slider-response,70,360734,0.0-7.32-1.32,5009.7,48,rep_rating,"<div class = ""display"">doughnuts</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Doughnuts-frosted-yeast-type.jpg></img>",14.36116591,doughnuts,0.575,""""
203,1,"""","""",html-keyboard-response,71,364737,0.0-7.33-0.33,null,null,view_stimuli,"<div class = ""display"">chocolate trail mix</div>","""","""","""",""""
203,1,"""","""",html-slider-response,72,369483,0.0-7.33-1.33,4743.7,24,rep_rating,"<div class = ""display"">chocolate trail mix</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Chocolate-trail-mix.jpg></img>",35.84690289,chocolate trail mix,0.476190476,""""
203,1,"""","""",html-keyboard-response,73,373488,0.0-7.34-0.34,null,null,view_stimuli,"<div class = ""display"">1% milk</div>","""","""","""",""""
203,1,"""","""",html-slider-response,74,381018,0.0-7.34-1.34,7529.1,40,rep_rating,"<div class = ""display"">1% milk</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/1-milk.jpg></img>",8.040325882,1% milk,0.365853659,""""
203,1,"""","""",html-keyboard-response,75,385026,0.0-7.35-0.35,null,null,view_stimuli,"<div class = ""display"">mini muffins</div>","""","""","""",""""
203,1,"""","""",html-slider-response,76,394625,0.0-7.35-1.35,9596.7,20,rep_rating,"<div class = ""display"">mini muffins</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Mini-muffins.jpg></img>",68.22146037,mini muffins,0.545454545,""""
203,1,"""","""",html-keyboard-response,77,398642,0.0-7.36-0.36,null,null,view_stimuli,"<div class = ""display"">soy crisps</div>","""","""","""",""""
203,1,"""","""",html-slider-response,78,404657,0.0-7.36-1.36,6014.3,72,rep_rating,"<div class = ""display"">soy crisps</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Soy-crisps.jpg></img>",52.29345858,soy crisps,0.317073171,""""
203,1,"""","""",html-keyboard-response,79,408668,0.0-7.37-0.37,null,null,view_stimuli,"<div class = ""display"">chicken noodle soup</div>","""","""","""",""""
203,1,"""","""",html-slider-response,80,413548,0.0-7.37-1.37,4879.2,73,rep_rating,"<div class = ""display"">chicken noodle soup</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Chicken-noodle-soup-Campbells-Classic.jpg></img>",77.23042885,chicken noodle soup,0.523809524,""""
203,1,"""","""",html-keyboard-response,81,417558,0.0-7.38-0.38,null,null,view_stimuli,"<div class = ""display"">granola with milk</div>","""","""","""",""""
203,1,"""","""",html-slider-response,82,422648,0.0-7.38-1.38,5089,45,rep_rating,"<div class = ""display"">granola with milk</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Granola-with-whole-milk.jpg></img>",19.00779534,granola with milk,0.377777778,""""
203,1,"""","""",html-keyboard-response,83,426664,0.0-7.39-0.39,null,null,view_stimuli,"<div class = ""display"">fruit salad</div>","""","""","""",""""
203,1,"""","""",html-slider-response,84,434188,0.0-7.39-1.39,7522.4,63,rep_rating,"<div class = ""display"">fruit salad</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Fruit-salad.jpg></img>",54.79217141,fruit salad,0.5,""""
203,1,"""","""",html-keyboard-response,85,438191,0.0-7.40-0.40,null,null,view_stimuli,"<div class = ""display"">doritos</div>","""","""","""",""""
203,1,"""","""",html-slider-response,86,441368,0.0-7.40-1.40,3175.4,63,rep_rating,"<div class = ""display"">doritos</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Doritos-Nacho-Cheese.jpg></img>",82.31047906,doritos,0.619047619,""""
203,1,"""","""",html-keyboard-response,87,445385,0.0-7.41-0.41,null,null,view_stimuli,"<div class = ""display"">potato chips</div>","""","""","""",""""
203,1,"""","""",html-slider-response,88,448448,0.0-7.41-1.41,3061.2,43,rep_rating,"<div class = ""display"">potato chips</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Potato-chips-Lays.jpg></img>",59.4954464,potato chips,0.577777778,""""
203,1,"""","""",html-keyboard-response,89,452456,0.0-7.42-0.42,null,null,view_stimuli,"<div class = ""display"">cheese nachos</div>","""","""","""",""""
203,1,"""","""",html-slider-response,90,455971,0.0-7.42-1.42,3513.2,49,rep_rating,"<div class = ""display"">cheese nachos</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Cheese-Nachos.jpg></img>",95.8466023,cheese nachos,0.658536585,""""
203,1,"""","""",html-keyboard-response,91,459975,0.0-7.43-0.43,null,null,view_stimuli,"<div class = ""display"">plain bagel</div>","""","""","""",""""
203,1,"""","""",html-slider-response,92,466270,0.0-7.43-1.43,6293.9,54,rep_rating,"<div class = ""display"">plain bagel</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Bagel-plain.jpg></img>",8.563393028,plain bagel,0.609756098,""""
203,1,"""","""",html-keyboard-response,93,470273,0.0-7.44-0.44,null,null,view_stimuli,"<div class = ""display"">broccoli and cauliflower</div>","""","""","""",""""
203,1,"""","""",html-slider-response,94,487727,0.0-7.44-1.44,17452.7,61,rep_rating,"<div class = ""display"">broccoli and cauliflower</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Broccoli-Cauliflower-raw.jpg></img>",9.740340354,broccoli and cauliflower,0.425,""""
203,1,"""","""",html-keyboard-response,95,491744,0.0-7.45-0.45,null,null,view_stimuli,"<div class = ""display"">peanut butter ritz crackers</div>","""","""","""",""""
203,1,"""","""",html-slider-response,96,515102,0.0-7.45-1.45,23356.8,63,rep_rating,"<div class = ""display"">peanut butter ritz crackers</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Peanut-Butter-Ritz-Bits-Crackers.jpg></img>",51.22333235,peanut butter ritz crackers,0.5,""""
203,1,"""","""",html-keyboard-response,97,519114,0.0-7.46-0.46,null,null,view_stimuli,"<div class = ""display"">mango</div>","""","""","""",""""
203,1,"""","""",html-slider-response,98,524613,0.0-7.46-1.46,5497.7,73,rep_rating,"<div class = ""display"">mango</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Mango.jpg></img>",67.47081538,mango,0.595238095,""""
203,1,"""","""",html-keyboard-response,99,528616,0.0-7.47-0.47,null,null,view_stimuli,"<div class = ""display"">pizza</div>","""","""","""",""""
203,1,"""","""",html-slider-response,100,553114,0.0-7.47-1.47,24496.1,41,rep_rating,"<div class = ""display"">pizza</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Pizza-restaurant.jpg></img>",98.6937502,pizza,0.860465116,""""
203,1,"""","""",html-keyboard-response,101,557118,0.0-7.48-0.48,null,null,view_stimuli,"<div class = ""display"">whole milk</div>","""","""","""",""""
203,1,"""","""",html-slider-response,102,561112,0.0-7.48-1.48,3993.4,36,rep_rating,"<div class = ""display"">whole milk</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Whole-milk.jpg></img>",48.72846811,whole milk,0.475,""""
203,1,"""","""",html-keyboard-response,103,565116,0.0-7.49-0.49,null,null,view_stimuli,"<div class = ""display"">grapes</div>","""","""","""",""""
203,1,"""","""",html-slider-response,104,566826,0.0-7.49-1.49,1708.8,37,rep_rating,"<div class = ""display"">grapes</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Grapes.jpg></img>",66.06333447,grapes,0.6,""""
203,1,"""","""",html-keyboard-response,105,570827,0.0-7.50-0.50,null,null,view_stimuli,"<div class = ""display"">popsicles</div>","""","""","""",""""
203,1,"""","""",html-slider-response,106,573082,0.0-7.50-1.50,2252,57,rep_rating,"<div class = ""display"">popsicles</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Popsicles.jpg></img>",87.29521087,popsicles,0.571428571,""""
203,1,"""","""",html-keyboard-response,107,577091,0.0-7.51-0.51,null,null,view_stimuli,"<div class = ""display"">strawberries</div>","""","""","""",""""
203,1,"""","""",html-slider-response,108,580370,0.0-7.51-1.51,3275,86,rep_rating,"<div class = ""display"">strawberries</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Strawberries.jpg></img>",73.74813308,strawberries,0.380952381,""""
203,1,"""","""",html-keyboard-response,109,584371,0.0-7.52-0.52,null,null,view_stimuli,"<div class = ""display"">buttered popcorn</div>","""","""","""",""""
203,1,"""","""",html-slider-response,110,586743,0.0-7.52-1.52,2368.9,86,rep_rating,"<div class = ""display"">buttered popcorn</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Yellow-popcorn.jpg></img>",64.49807615,buttered popcorn,0.463414634,""""
203,1,"""","""",html-keyboard-response,111,590743,0.0-7.53-0.53,null,null,view_stimuli,"<div class = ""display"">kiwi</div>","""","""","""",""""
203,1,"""","""",html-slider-response,112,593795,0.0-7.53-1.53,3050.4,38,rep_rating,"<div class = ""display"">kiwi</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Kiwi.jpg></img>",98.52377055,kiwi,0.463414634,""""
203,1,"""","""",html-keyboard-response,113,597802,0.0-7.54-0.54,null,null,view_stimuli,"<div class = ""display"">american cheese</div>","""","""","""",""""
203,1,"""","""",html-slider-response,114,600525,0.0-7.54-1.54,2722.3,78,rep_rating,"<div class = ""display"">american cheese</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/American-cheese.jpg></img>",66.24034572,american cheese,0.545454545,""""
203,1,"""","""",html-keyboard-response,115,604530,0.0-7.55-0.55,null,null,view_stimuli,"<div class = ""display"">plain rigatoni</div>","""","""","""",""""
203,1,"""","""",html-slider-response,116,607910,0.0-7.55-1.55,3377.6,89,rep_rating,"<div class = ""display"">plain rigatoni</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Rigatoni-plain.jpg></img>",78.1575038,plain rigatoni,0.523809524,""""
203,1,"""","""",html-keyboard-response,117,611914,0.0-7.56-0.56,null,null,view_stimuli,"<div class = ""display"">grapefruit</div>","""","""","""",""""
203,1,"""","""",html-slider-response,118,615351,0.0-7.56-1.56,3435.9,35,rep_rating,"<div class = ""display"">grapefruit</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Grapefruit.jpg></img>",70.59844533,grapefruit,0.55,""""
203,1,"""","""",html-keyboard-response,119,619362,0.0-7.57-0.57,null,null,view_stimuli,"<div class = ""display"">cheez-its</div>","""","""","""",""""
203,1,"""","""",html-slider-response,120,621252,0.0-7.57-1.57,1887.2,91,rep_rating,"<div class = ""display"">cheez-its</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Cheeze-Itz.jpg></img>",0.105231857,cheez-its,0.428571429,""""
203,1,"""","""",html-keyboard-response,121,625253,0.0-7.58-0.58,null,null,view_stimuli,"<div class = ""display"">olives</div>","""","""","""",""""
203,1,"""","""",html-slider-response,122,627580,0.0-7.58-1.58,2326,59,rep_rating,"<div class = ""display"">olives</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Olives-green-withpimento.jpg></img>",6.188782824,olives,0.390243902,""""
203,1,"""","""",html-keyboard-response,123,631583,0.0-7.59-0.59,null,null,view_stimuli,"<div class = ""display"">bagel with cream cheese</div>","""","""","""",""""
203,1,"""","""",html-slider-response,124,634180,0.0-7.59-1.59,2588.3,43,rep_rating,"<div class = ""display"">bagel with cream cheese</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Bagel-cream-cheese.jpg></img>",63.08282236,bagel with cream cheese,0.340909091,""""
203,1,"""","""",html-keyboard-response,125,638182,0.0-7.60-0.60,null,null,view_stimuli,"<div class = ""display"">cantaloupe</div>","""","""","""",""""
203,1,"""","""",html-slider-response,126,641270,0.0-7.60-1.60,3087,37,rep_rating,"<div class = ""display"">cantaloupe</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Cantaloupe.jpg></img>",18.53049406,cantaloupe,0.55,""""
203,1,"""","""",html-keyboard-response,127,645274,0.0-7.61-0.61,null,null,view_stimuli,"<div class = ""display"">chicken nuggets</div>","""","""","""",""""
203,1,"""","""",html-slider-response,128,647466,0.0-7.61-1.61,2191.4,33,rep_rating,"<div class = ""display"">chicken nuggets</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Chicken-nuggets-w-BBQ-Sauce.jpg></img>",74.57926501,chicken nuggets,0.577777778,""""
203,1,"""","""",html-keyboard-response,129,651467,0.0-7.62-0.62,null,null,view_stimuli,"<div class = ""display"">burger</div>","""","""","""",""""
203,1,"""","""",html-slider-response,130,653739,0.0-7.62-1.62,2266.5,55,rep_rating,"<div class = ""display"">burger</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Burger-on-bun-homemade-80-lean.jpg></img>",86.92391287,burger,0.441860465,""""
203,1,"""","""",html-keyboard-response,131,657739,0.0-7.63-0.63,null,null,view_stimuli,"<div class = ""display"">roasted potato</div>","""","""","""",""""
203,1,"""","""",html-slider-response,132,660087,0.0-7.63-1.63,2346.2,18,rep_rating,"<div class = ""display"">roasted potato</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Roasted-potato.jpg></img>",91.53670716,roasted potato,0.452380952,""""
203,1,"""","""",html-keyboard-response,133,664091,0.0-7.64-0.64,null,null,view_stimuli,"<div class = ""display"">hershey kisses</div>","""","""","""",""""
203,1,"""","""",html-slider-response,134,666307,0.0-7.64-1.64,2215.9,74,rep_rating,"<div class = ""display"">hershey kisses</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Hersheys-Kisses.jpg></img>",45.713103,hershey kisses,0.441860465,""""
203,1,"""","""",html-keyboard-response,135,670309,0.0-7.65-0.65,null,null,view_stimuli,"<div class = ""display"">babybel cheese with crackers</div>","""","""","""",""""
203,1,"""","""",html-slider-response,136,672518,0.0-7.65-1.65,2206.8,40,rep_rating,"<div class = ""display"">babybel cheese with crackers</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Baby-Bell-cheese-withcrackers.jpg></img>",68.0230311,babybel cheese with crackers,0.365853659,""""
203,1,"""","""",html-keyboard-response,137,676528,0.0-7.66-0.66,null,null,view_stimuli,"<div class = ""display"">peanut butter with banana</div>","""","""","""",""""
203,1,"""","""",html-slider-response,138,682665,0.0-7.66-1.66,6136,15,rep_rating,"<div class = ""display"">peanut butter with banana</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Peanut-butter-1.5-oz-wt-withbanana-small.jpg></img>",57.50245191,peanut butter with banana,0.681818182,""""
203,1,"""","""",html-keyboard-response,139,686678,0.0-7.67-0.67,null,null,view_stimuli,"<div class = ""display"">black beans with rice</div>","""","""","""",""""
203,1,"""","""",html-slider-response,140,692334,0.0-7.67-1.67,5655.2,19,rep_rating,"<div class = ""display"">black beans with rice</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Black-Beans-with-rice.jpg></img>",42.15108561,black beans with rice,0.380952381,""""
203,1,"""","""",html-keyboard-response,141,696349,0.0-7.68-0.68,null,null,view_stimuli,"<div class = ""display"">minestrone soup</div>","""","""","""",""""
203,1,"""","""",html-slider-response,142,700759,0.0-7.68-1.68,4408,72,rep_rating,"<div class = ""display"">minestrone soup</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Minestrone-Soup-chunky-.jpg></img>",1.005351278,minestrone soup,0.5,""""
203,1,"""","""",html-keyboard-response,143,704763,0.0-7.69-0.69,null,null,view_stimuli,"<div class = ""display"">orange</div>","""","""","""",""""
203,1,"""","""",html-slider-response,144,706960,0.0-7.69-1.69,2194.5,26,rep_rating,"<div class = ""display"">orange</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Orange-sliced.jpg></img>",16.42191724,orange,0.568181818,""""
203,1,"""","""",html-keyboard-response,145,710962,0.0-7.70-0.70,null,null,view_stimuli,"<div class = ""display"">cherry tomatoes</div>","""","""","""",""""
203,1,"""","""",html-slider-response,146,712686,0.0-7.70-1.70,1722.6,67,rep_rating,"<div class = ""display"">cherry tomatoes</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Cherry-tomatoes.jpg></img>",0.883545487,cherry tomatoes,0.65,""""
203,1,"""","""",html-keyboard-response,147,716701,0.0-7.71-0.71,null,null,view_stimuli,"<div class = ""display"">granola bar</div>","""","""","""",""""
203,1,"""","""",html-slider-response,148,723187,0.0-7.71-1.71,6485,48,rep_rating,"<div class = ""display"">granola bar</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Granola-bar-Nature-Valley-Crunchy.jpg></img>",10.33410068,granola bar,0.285714286,""""
203,1,"""","""",html-keyboard-response,149,727191,0.0-7.72-0.72,null,null,view_stimuli,"<div class = ""display"">grilled chicken strips</div>","""","""","""",""""
203,1,"""","""",html-slider-response,150,732627,0.0-7.72-1.72,5431.7,62,rep_rating,"<div class = ""display"">grilled chicken strips</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Grilled-chicken-strips.jpg></img>",51.37902031,grilled chicken strips,0.414634146,""""
203,1,"""","""",html-keyboard-response,151,736629,0.0-7.73-0.73,null,null,view_stimuli,"<div class = ""display"">blueberries</div>","""","""","""",""""
203,1,"""","""",html-slider-response,152,738193,0.0-7.73-1.73,1560.7,88,rep_rating,"<div class = ""display"">blueberries</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Blueberries.jpg></img>",76.82459789,blueberries,0.609756098,""""
203,1,"""","""",html-keyboard-response,153,742195,0.0-7.74-0.74,null,null,view_stimuli,"<div class = ""display"">steak</div>","""","""","""",""""
203,1,"""","""",html-slider-response,154,743849,0.0-7.74-1.74,1652.9,89,rep_rating,"<div class = ""display"">steak</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Steak-T-bone.jpg></img>",31.81702003,steak,0.681818182,""""
203,1,"""","""",html-keyboard-response,155,747855,0.0-7.75-0.75,null,null,view_stimuli,"<div class = ""display"">tuna</div>","""","""","""",""""
203,1,"""","""",html-slider-response,156,750153,0.0-7.75-1.75,2296,51,rep_rating,"<div class = ""display"">tuna</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Tuna-white-albacore-in-water-Bumble-Bee.jpg></img>",31.42933574,tuna,0.43902439,""""
203,1,"""","""",html-keyboard-response,157,754157,0.0-7.76-0.76,null,null,view_stimuli,"<div class = ""display"">brownie</div>","""","""","""",""""
203,1,"""","""",html-slider-response,158,756314,0.0-7.76-1.76,2155.7,18,rep_rating,"<div class = ""display"">brownie</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Brownie.jpg></img>",5.698860416,brownie,0.487804878,""""
203,1,"""","""",html-keyboard-response,159,760318,0.0-7.77-0.77,null,null,view_stimuli,"<div class = ""display"">froot loops with milk</div>","""","""","""",""""
203,1,"""","""",html-slider-response,160,763730,0.0-7.77-1.77,3407.3,72,rep_rating,"<div class = ""display"">froot loops with milk</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Fruit-Loops-w-whole-milk.jpg></img>",39.36428102,froot loops with milk,0.43902439,""""
203,1,"""","""",html-keyboard-response,161,767732,0.0-7.78-0.78,null,null,view_stimuli,"<div class = ""display"">popcorn</div>","""","""","""",""""
203,1,"""","""",html-slider-response,162,769914,0.0-7.78-1.78,2180.5,78,rep_rating,"<div class = ""display"">popcorn</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Air-popped-popcorn.jpg></img>",2.506451878,popcorn,0.292682927,""""
203,1,"""","""",html-keyboard-response,163,773924,0.0-7.79-0.79,null,null,view_stimuli,"<div class = ""display"">saltine crackers</div>","""","""","""",""""
203,1,"""","""",html-slider-response,164,775466,0.0-7.79-1.79,1540.8,95,rep_rating,"<div class = ""display"">saltine crackers</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Saltine-crackers.jpg></img>",35.55069238,saltine crackers,-0.025,""""
203,1,"""","""",html-keyboard-response,165,779467,0.0-7.80-0.80,null,null,view_stimuli,"<div class = ""display"">reeses peanut butter cups</div>","""","""","""",""""
203,1,"""","""",html-slider-response,166,780978,0.0-7.80-1.80,1504.5,78,rep_rating,"<div class = ""display"">reeses peanut butter cups</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Reeses-Peanut-butter-cups.jpg></img>",39.93886986,reeses peanut butter cups,0.545454545,""""
203,1,"""","""",html-keyboard-response,167,784991,0.0-7.81-0.81,null,null,view_stimuli,"<div class = ""display"">rice and beans</div>","""","""","""",""""
203,1,"""","""",html-slider-response,168,786713,0.0-7.81-1.81,1721.1,24,rep_rating,"<div class = ""display"">rice and beans</div><br><br><img src =https://voices.uchicago.edu/bakkourlab/files/2019/04/Rice-Beans.jpg></img>",63.98113514,rice and beans,0.431818182,""""
203,1,"""","""",html-keyboard-response,169,790715,0.0-7.82-0.82,null,null,view_stimuli,"<div class = ""display"">skim milk</div>","""","""","""",""""
